tweetDate,twitterId,handle,text,profileUrl,name,tweetLink,timestamp,query
Thu Feb 23 21:44:34 +0000 2023,37912972,shireuven,"מאז הבחירות עברתי בלי לשים לב מפיד צחוקים וחברים לפיד דמוקרטיה, פשוט כי זה הדבר היחיד שמעניין כרגע. אני לא נהנית פה כבר בשום צורה. ומצד שני אני מרגישה שלא להביע דעה עכשיו זה אסון, ושאני לא רוצה למצוא את עצמי בעוד כמה שנים חיה בחו״ל ומצטערת שלא עשיתי כל מה שיכולתי. זהו אין פואטנה",https://twitter.com/shireuven,Shir Reuven 🇮🇹,https://twitter.com/shireuven/status/1628873476156129282,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Thu Feb 23 12:31:24 +0000 2023,332157850,Ha_Drakon,הנחש הזה מרצה עכשיו בפני ילדים בכנסת מהי דמוקרטיה. איי שיט יו נוט https://t.co/bYEJ6oic1d,https://twitter.com/Ha_Drakon,הדרקון 🇺🇦🇮🇱,https://twitter.com/Ha_Drakon/status/1628734269026668546,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 15:49:49 +0000 2023,39735132,GONENB1,"עכשיו ב @N12News 
@barak_ehud 
אומר בצורה הברורה
ביותר
האנשים ירקו על הנשיא @Isaac_Herzog 
חוקקו ועכשיו הם רוצים לבטל
ברגע שמתבצע בלתי חוקי בעליל
דמוקרטיה חייבת להגן על עצמה",https://twitter.com/GONENB1,Gonen Ben Itzhak גונן בן יצחק,https://twitter.com/GONENB1/status/1629146587187347457,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 11:12:48 +0000 2023,3979710797,DavidLifshitz,זה ש- @TomerGinat הוא גבר הגברים שהולך עם הלב שלו ולא מוותר על הערכים אנחנו אוהדי הפועל כבר מזמן יודעים אבל מה עם שאר הספורטאים והאומנים שעדיין בוחרים להתקרנף או לעשות קולות של טפט. בלי דמוקרטיה לא תהיו שווים כלום ולא יהיה לכם כלום. צאו מהאדישות https://t.co/fdQ6eCi3jH,https://twitter.com/DavidLifshitz,David Lifshitz,https://twitter.com/DavidLifshitz/status/1629076876982460417,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Thu Feb 23 19:40:23 +0000 2023,1249398654680453120,democratimOrg,"1️⃣ תגובה להודעתו של שר הכלכלה ניר ברקת מטעם ארגוני המאבק: ׳הדמוקרטים׳, ׳קריים מיניסטר׳, ׳קומי ישראל׳, ׳החזית הורודה׳, ׳דמוקרטיה עכשיו׳, ׳מהפך ישראלי׳, ׳התנועה הדמוקרטית האזרחית׳:

״אין פשרה על חצי דיקטטורה. אך ורק גניזה מלאה של חוקי ההפיכה המשטרית.״

״כשנתניהו שולח את ניר ברקת https://t.co/tT8pQwJmhX",https://twitter.com/democratimOrg,הדמוקרטים Democratim,https://twitter.com/democratimOrg/status/1628842222887096321,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 11:55:28 +0000 2023,744969918299377664,omer_nahmany,"74 שנה שהציבור הליברלי בישראל סותם את האף. הוא מחזיק את המדינה הזאת על גבו, משרת למרות שהחרדים משתמטים ומופלה לרעה ומול  מתנחלים אלימים שזוכים להטבות מופלגות. אבל מצחנת הפאשיזם אי אפשר להתעלם. סיימנו לשתוק. בלי דמוקרטיה- אין מילואים. שהחרדים יתגייסו במקומנו. https://t.co/Z8jTkH3U9U",https://twitter.com/omer_nahmany,Omer Nahmany,https://twitter.com/omer_nahmany/status/1629087613691781120,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Thu Feb 23 16:42:02 +0000 2023,933990392,YinonMagal,"תראו למשל את הדבר המדהים הזה:
טופס במערכת הבחירות במדינת ניו יורק, שבו האזרחים צריכים לבחור בין היתר את השופטים בבית המשפט העליון של ניו יורק!! (לפי עמדותיהם: ליברלים או שמרנים) ואת היועץ המשפטי!!
הבנתם עד כמה השמאל פה עובד עלינו שהם ""נלחמים על הדמוקרטיה""...
זו דמוקרטיה!!! https://t.co/cMyUboNweP",https://twitter.com/YinonMagal,ינון מגל,https://twitter.com/YinonMagal/status/1628797340738809859,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Thu Feb 23 21:38:15 +0000 2023,37912972,shireuven,ריטה פתחה את הפה. אמיצה. עכשיו שכולם יתחילו לפתוח ויפסיקו לפחד לאבד קמפיינים. במיוחד נשים. אם לא תהיה דמוקרטיה ממילא לא תוכלו לפרסם שום דבר ואביב אלוש יפרסם תחבושות וסבון לשטיפה אינטימית,https://twitter.com/shireuven,Shir Reuven 🇮🇹,https://twitter.com/shireuven/status/1628871888888901633,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 13:42:16 +0000 2023,963666527210934274,grapesofwhat,"שמח שהשירשור הזה התפוצץ כי זו הזדמנות טובה להזכיר שהקשר בין האלימות הזו לאלימות הכיבוש הדוק: הפעילים הותקפו כי הניפו דגלי פלסטין ושלטים למען דמוקרטיה אמיתית, עם זכויות שוות וסיום האפרטהייד. התקיפה הייתה אקט של עליונות יהודית. בואו נילחם בזה יחד. הצטרפו לגושים הרדיקלים. הדיאם פתוח",https://twitter.com/grapesofwhat,Yaniv Junam غسيل قذر🇮🇱🗑️,https://twitter.com/grapesofwhat/status/1629114489051267076,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
Fri Feb 24 15:29:03 +0000 2023,1243625032917692419,lirishavit,חברה טובה בת 80 הדפיסה דגלים עם הכיתוב דמוקרטיה עליהם והלכה לחלק בצומת לעוברים ושבים ברמת אביב https://t.co/5hsJ5tt3D3,https://twitter.com/lirishavit,לירי בורק שביט,https://twitter.com/lirishavit/status/1629141361558446086,2023-04-20T13:14:28.223Z,https://twitter.com/search?q=%20%3A%20min_faves%3A100%20%D7%93%D7%9E%D7%95%D7%A7%D7%A8%D7%98%D7%99%D7%94%20until%3A2023-03-01%20since%3A2023-02-20&src=typed_query&f=live
